,Gated Recurrent Networks for Seizure Detection,2018,"Golmohammadi, Ziyabari, Shah, Von Weltin, Campbell, Obeid & Picone",Arxiv,Yes,"Neural Engineering Data Consortium, Temple University",,,Classification of EEG signals,Clinical,Epilepsy,Detection,Improve SOTA (their previous work),"Explore Gated RNN (LSTM & GRU), explore initialiazation and regularization of these networks",(see TUH dataset paper),Improve their last results,,(see TUH dataset paper),No,Seizures,TUH Seizure Corpus,Public,(see TUH dataset paper),22,250,(see TUH dataset paper),,,None.,,LFCCs + First & Second Derivative of LFCCs,Other,N/A,,N/M,"1) CNN + LSTM
2) CNN + GRU",CNN+RNN,"2D CNN to 1D CNN to bi-LSTM
First LSTM output: 128 (1s data / epoch)
Second LSTM output: 2-way sigmoid
(classification of a 1s epoch)","1) Gated units to avoid vanishing gradient.
2) RNNs to capture long-term dependencies.",Yes,"210 x 22 x 26
(Windows * Channels * Features)","3x 2D CNN
+ 1x 1D CNN
+ LSTM",ELU,"1) L1
2) L2
3) L1/L2
4) Dropout
5) Guassian Noise",,,"1
(classification - sigmoid)",N/M,"Initialization: 
The best performance is achieved using orthogonal initialization",Adam,N/M,N/M,N/M,No,MSE,,N/M,N/M,,"Sensitivity, Specificity","sensitivity, specificity",N/M,,N/M,"CNN + GRU -   Sensitivity:  30.83%   |    Specificity:  91.49%
CNN + LSTM -   Sensitivity:  30.83%   |    Specificity:  97.10%

Best Regulation: L1/L2
Best Initialization: Orthogonal","Compared CNN+GRU vs CNN+LSTM
Compared 10 different initialization methods (see comments)
Compared 5 different regularization methods
(L1/L2, L1, L2, Gaussian noise, Dropout)
",DL,,-,"LSTMs outperformed GRUs. We also studied initialization and regularizations of these networks. In future research, we are designing a more powerful architecture based on reinforcement learning concepts. We are also optimizing regularization and initialization algorithms for these approaches. Our goal is to approach human performance which is in the range of 75% sensitivity with a false alarm rate of 1 per 24 hours [11].","No enough labeled data. Having certified specialist to label the data is very expensive, and hard to have people to do it.",No,N/A,Yes,They compare many Initializations methods. Interesting! Orthogonal [26] Lecun Uniform [27] Glorot Uniform [28] Glorot Normal [28] Variance Scaling [26] Lecun Normal [27] He Normal [29] Random Uniform [26] Truncated Normal [26] He Uniform [29]   (see Table 4),,Yannick,[TBD],,Golmohammadi2017b
,Optimizing Channel Selection for Seizure Detection,2018,"Shah, Golmohammadi, Ziyabari, Weltin, Obeid & Picone",Arxiv,Yes,"Neural Engineering Data Consortium, Temple University",,,Classification of EEG signals,Clinical,Epilepsy,Detection,Study the Impact of Number of Channels,Explore the impact of using/having from 2 to 22 channels with same network,(see TUH dataset paper),"Lower the number of EEG channels required 
(also save disk space)",,(see TUH dataset paper),No,Seizures,TUH Seizure Corpus,Public,(see TUH dataset paper),"[2, 22]",250,(see TUH dataset paper),,,None.,,LFCCs + First & Second Derivative of LFCCs,Other,N/A,,N/M,CNN + LSTM,CNN+RNN,(same as there previous paper: Gated Recurrent Networks for Seizure Detection),(same as there previous paper: Gated Recurrent Networks for Seizure Detection),Yes,"210 x 22 x 26
(Windows * Channels * Features)","3x 2D CNN 
+ 1x 1D FC CNN
+ 2x Bi-LSTM",ELU & Sigmoid,Dropout,,,"1*
(classification - sigmoid)",N/M,N/M,Adam,N/M,N/M,N/M,No,MSE,,N/M,N/M,,"Sensitivity, Specificity","sensitivity, specificity",N/M,,N/M,"22 Channels -    Sensitivity:  39.15%    |    Specificity:  90.37%
20 Channels -    Sensitivity:  34.54%    |    Specificity:  82.07%
16 Channels -    Sensitivity:  36.54%    |    Specificity:  80.48%
8 Channels -    Sensitivity:  33.44%    |    Specificity:  85.51%
4 Channels -    Sensitivity:  33.11%    |    Specificity:  39.32%",22 Channels is their baseline.,None,,-,The results presented in this paper use the Any Overlap scoring method [11] in which true positives are counted when the hypothesis overlaps with one or more reference annotations. False positives correspond to events in which the hypothesis annotations do not overlap with any of the reference annotations. This method of scoring is popular in the EEG research community.,-,No,N/A,No,-,,Yannick,[TBD],,Shah2017
,Improving brain computer interface performance by data augmentation with conditional Deep Convolutional Generative Adversarial Networks,2018,Zhang & Liu,Arxiv,Yes,Beijing Institute of Technology,,,Generation of data,Data augmentation,,,Generate EEG signals,Generate EEG signals using GANs for data augmentation,Motor Imagery (Left/Right Hand),To increase amount of data available for training,,(see BCI competition dataset),No,Motor imagery,BCI Competition II - III,Public,1,3,128,280,Offline,,None,No,"Continuous Wavelet transform (Morlet)
Only keep 7-15 Hz",Frequency-domain,N/A,,N/M,"Augmentation: cDCGAN
Classification: CNN",CNN,Conditional Deep Convolutional GAN (cDCGAN) + label information as input to both generator and discriminator,2D kernel to accomodate input TFR,Yes,N/M,N/M,ReLU,N/M,2,"Left Hand
Rigth Hand",Same as input (not mentioned),N/M,"cDCGAN optimization
Training CNN with real and artificial data",N/M,N/M,N/M,N/M,"GAN
[0.5 - 2x]
(artificial EEG data)",N/M,Intra,N/M,"Train: 50%
Test: 50%",,Accuracy,accuracy,N/M,,N/M,"No augmentation: ~83 %
50% of augmentation: ~84%
150% of augmetation: ~84%
200% of augmentation: ~85.5%",None,None,No,No,Data augmentation with GAN is does help increasing accuracy when limited data is available.,Limited amount of data available per subject when training a BCI.,No,N/A,Yes,Definitely a first draft - a lot of missing information and English has not been reviewed. ,,Hubert,Yannick,,Zhang2018b
,Convolutional neural networks for seizure prediction using intracranial and scalp electroencephalogram,2018,"Truong, Nguyen, Kuhlmann, Bonyadi, Yang, Ippolito & Kavehei",Neural Networks,,"University of Sydney
Royal Melbourne Institute of Technology
Swinburne University
University of Melbourne
University of Queensland
University of Adelaide",,,Classification of EEG signals,Clinical,Epilepsy,Prediction,Improve SOTA,Use CNN to improve SOTA in seizure detection,Ongoing recording with and without seizures,Test CNN on different epilepsy datasets,,N/M,Both,"None
(Seizures)","Freiburg Hospital;
CHB-MIT;
Kaggle: AESSPC",Public,"1) 13
2) 13
3) 2 humans + 5 dogs","1) 6
2) 22
3) 16",(see datasets papers),"1) 59 Seizures + 311h
2) 64 Seizures + 209h
3) 48 Seizures + 627h",,,"1) Removed Powerline: 47-53Hz + 97-103Hz
2) Removed DC Component (0Hz)",,"SFTF
(2D Freq x Time)
30s EEG windows",Frequency-domain,N/A,,"Python
Keras
Tensorflow",CNN,CNN,"Batch Norm + Pooling
2 Dense","First, we keep the CNN architecture simple and shallow as described above (Ba & Caruana, 2014)",Yes,"n x 59 x 114
(electrodes x time x freq)","CNN: 3
FC: 2","ReLU
Sigmoid
Softmax
","Dropout 
(50%)",,,2,N/M,We applied cost-sensitive learning by changing 300 the cost function in a way that the misclassification cost of preictal samples is multiplied by the ratio of interictal samples to preictal samples for each patient.,N/M,N/M,N/M,N/M,"Overlapping windows
(overlap % subject-specific to match classes)",N/M,,"Leave-one-out
(each out executed twice)","Train: 75%
Test: 25% ",,"Sensitivity
FPR (/h)","sensitivity, FPR", NVidia K80,,N/M,"Measures (Epilepsy Specific): 
SOP of 30 min  |   SPH of 5 min

DS #1) Sensitivity : 81.4% | FPR: 0.06/h
DS #2) Sensitivity : 81.2% | FPR: 0.16/h
DS #3) Sensitivity : 75.0% | FPR: 0.21/h","Compares on 3 Datasets

Compares to 14 other SOTA (papers)",DL & Trad.,,N/M,,"(1) Unbalanced Classes.
(2) Comparing results with SOTA is complicated because each approach was tested with one dataset that is limited in the amount of data.",No,N/A,Yes,-,,Yannick,[TBD],,Truong2018
,Semi-supervised Seizure Prediction with Generative Adversarial Networks,2018,"Truong, Kuhlmann, Bonyadi & Kavehei",Arxiv,Yes,"University of Sydney
University of Melbourne
University of Queensland",,,Classification of EEG signals,Clinical,Epilepsy,Prediction,Improve SOTA,Use unlabelled data and data fusion to improve SOTA in seizure prediction,"Resting State, Eyes Open, Eyes Closed, Seizures.",Leverage unlabelled data,,N/M,No,Raw EEG,"CHB-MIT;
Freiburg Hospital",Public,"1) 13
2) 13","1) 16 (22 available)
2) 6",256,N/M,,,"STFT on 1-s windows with 50% overlap
Removal of power line noise frequencies",,STFT,Frequency-domain,N/M,,Tensorflow,"1) GAN
2) CNN",Other,-,-,Yes,"1) GAN generator: 100 x1
2) GAN discriminator: n x 56 x 112
3) CNN: Same as discriminator","1) GAN generator: 4
2) GAN discriminator: 3
3) Classifier: 2","Softmax, Sigmoid",Dropout (50%),,,"1) GAN generator:
2) GAN discriminator:
3) CNN",N/M,"1) Train GAN
2) Train 2 new FC layers on top of discriminator using labelled data",N/M,N/M,N/M,N/M,"Overlapping windows
(overlap % subject-specific to match classes)",N/M,,Leave-one-sample-out (one example from each subject is left out),75-25,,AUC,AUC,Nvidia P100,,N/M,"AUC: 77.68% (CHBMIT), 75.47 (Freiburg)
[6 and 12% less than benchmark]",CNN,DL,,-,"Although the performance decreased as compared to a standard CNN, the authors argue this can reduce the effort put into labelling the data.",-,No,N/A,No,"This paper is obviously not in a state to be published. Missing references, and pretty short. The conclusion is completely unrelated to the rest of the paper... :P
Also, many things are not clear: what is their CV methodology? How was the benchmark trained? How much labelled data did they use after the GAN training?",,Hubert,[TBD],,Truong2018a
,Time Series Segmentation through Automatic Feature Learning,2018,"Lee, Ortiz, Ko & Lee",Arxiv,Yes,Princeton University,,,Classification of EEG signals,Multi-purpose architecture,,,Improve SOTA,Detect changepoints/breakpoints in data (changes in signal) and apply to different types of time series data,Eye movements,"Deep learning models for changepoint detection don't make assumptions about the underlying processes, as opposed to standard models",,Emotiv,No,Eyes open vs. eyes closed,EEG Eye State,Public,1,14,256,N/M,,,N/M,,N/M,NS,N/M,,N/M,Stacked Autoencoder,AE,-,-,No,N/M,2 (encoder),N/M,"Tied weights in encoder and decoder
L2 weight decay",,,2,N/M,Standard optimization,Stochastic gradient descent,N/M,N/M,N/M,No,Cross-entropy (or square loss?),,N/M,N/M,,"ROC
Prediction loss (specific to task)","ROC, prediction",N/M,,N/M,ROC curves...,"Bayesian changepoint detection (based on Gamma or Gaussian priors)
Pruned Exact Linear Time method
Density-ratio estimation method",Traditional pipeline,,-,Deep learning avoids typical problems in modelling changepoints.,-,No,N/A,No,"Interesting task. Cool to see that people from other field try their algorithms on EEG data. However, the data (eyes open vs. eyes closed) is in my opinion not challenging at all. Also, basic information is missing.",,Hubert,[TBD],,Lee2018a
,Investigating the Impact of CNN Depth on Neonatal Seizure Detection Performance,2018,"O’Shea, Lightbody, Boylan & Temko",Arxiv,Yes,University College Cork,,,Classification of EEG signals,Clinical,Epilepsy,Detection,Improve SOTA,Use CNN to improve SOTA in seizure detection in neonatal,Ongoing recording with and without seizures,Improve SOTA with CNN-11 based on their CNN-6 (2017),,N/M,No,Raw EEG,Internal Recordings,Private,18,8,256,N/M,,,"Down-sample to 32Hz
Filtered between 0.5 and 12.8Hz",,8 sec windows (1 sec shift),Raw EEG,N/A,,N/M,CNN,CNN,"Conv - Batch Norm - Pooling
Output not Dense layer but 
Grand Average Pooling","""The 11-layer network can learn more simple features in the first layer (3 samples wide) and more complex features in the final layers (212 samples wide).""",Yes,"256x1 
(1sec - 256 samples)",11,Softmax,N/M,,,"2
Seizure / Non-Seizure","28,642","The network was trained for 100 epochs, after each epoch the validation AUC was calculated.",Stochastic Gradient Descent,"LR: 0.01
Momentum: 0.9",2048,N/M,N/M,N/M,,Leave-one-subject-out,The training data contains less than 2% of the validation dataset,,AUC,AUC,N/M,,N/M,AUC90: 86.85%,"CNN - 6 layers (O'Shea et al., 2017)
SVM",DL,,N/M,This represents a substantial improvement over a shallower 6-layer CNN network which has a smaller range of receptive fields. These results represent the current best results for this task obtained using a single classifier.,N/M,No,N/A,No,They are the new SOTA acording to them. To be validated!,,Yannick,[TBD],,Shea2018
,Fair Deep Learning Prediction for Healthcare Applications with Confounder Filtering,2018,"Wu, Wang, Cao, Chen, Xing",Arxiv,Yes,"Beijing University of Posts and Telecommunications, Carnegie Mellon University",12,,Improvement of processing tools,Reduce effect of confounders,,,New approach: Reduce effect of confounders in medical data,"Reduce the effect of confounders in medical data (e.g., gender bias in training data)",Students watching MOOC videos,Learn representations from scratch,,NeuroSky Mindset,No,Raw EEG,Internal Recordings,Private,10,1,N/M,N/M,N/M,,N/M,No,Raw EEG,Raw EEG,z-score,,TensorFlow,Bi-LSTM,RNN,Use of Confounder Filtering,N/M,No,N/M,N/M,Tanh,N/M,2,"Confused
Not-confused",1 (sigmoid),N/M,N/M,N/M,N/M,20,N/M,N/M,Binary Cross-Entropy*,N/M,5-fold CV,N/M,,Accuracy,accuracy,N/M,,N/M,CF-Bidirectional LSTM acc: 75.0%  ,"SVM: 67.2%
K-Nearest Neighbors: 51.9%
Convolutional Neural Network: 64.0%
Deep Belief Network: 52.7%
RNN-LSTM: 69.0%
Bidirectional LSTM: 73.3%",DL & Trad.,No,No,The use of confounding filtering improves the predictive performance. ,N/M,Yes,GitHub,No,"Nice paper. The proposed method (confounding filtering) is tested in many scenarios. Work is not super deep in the EEG side, but it is a nice example of people using EEG data to validate new approaches.",,Isabela,[TBD],,Wu2018
,HAMLET: Interpretable Human And Machine co-LEarning Technique,2018,"Deiss, Biswal, Jin, Sun, Westover & Sun",Arxiv,Yes,"Georgia Institute of Technology
Massachusetts General Hospital",9,,Classification of EEG signals,Multi-purpose architecture,,,New approach,Help experts generate high quality labels,"Tested on Epilepsy data, could be used for different tasks",Features can be automatically extracted to help experts label the data,,N/M,No,Raw EEG,Internal Recordings,Private,155,19,200,4176h of recordings,,,"1) Low-Pass filter: 60Hz
2) Computation of montages*
(not sure what that means)
3) 16s windows",No,"Raw EEG
(None)",Raw EEG,N/M,,"Python
Tensorflow","CNN
CAE
(Conv AutoEncoder)",Other,"1D CNN
FC Layer only for training
","One advantage of CNNs is the automated feature selection that happens during training. Without additional work, the model learns the features that it finds most relevant for its given task, from the raw signals.",Yes,16x,Classifier: 6 Conv + 1FC,ELU,"Dropout
(20%)",,,"5
(softmax)",N/M,"Co-Learning
Supervised & Unsupervised",Adam,N/M,128,N/M,"Flipped Electrodes Left <-> Right side of brain, keeping references the same (Fz, Cz, Pz)
almost 2x dataset.",N/M,,N/M,"Train: 80%
Test: 20%",,Accuracy,accuracy,"Intel(R) Xeon(R) 
E5-2630 2.40 GHz 
32 cores
256 Gb ofRAM 
4 GPUs Tesla K80",,13h,"Before re-labeling    |    After re-lbl full    |     After re-lbl re-eval only
HAMLET-CNN      39.36%  |  40.75%  |  68.75%
HAMLET-CAE      38.46%  |  39.06%  |  67.97%
CNN                      38.89%  |  41.58%  |  68.75% 
MLP                      21.04%  |  23.14%  |  14.06%","(only internal comparisons)
HAMLET-CNN
HAMLET-CAE
CNN
MLP",DL,,They talk about the importance of interpretability of the results.,"To summarize, first, we have introduced a novel tech- nique, HAMLET, for human and machine co-learning that is suited for creating high-quality labeled datasets on challenging tasks with a limited budget. This technique has benefits that can appreciated in many deep learning applications.",N/M,No,N/A,Yes,"Not an easy one to read / understand, but very interesting. Trying to address a real problem in EEG / DL
(prepare a bit of time :p)",,Yannick,[TBD],,Deiss2018
,Addressing Class Imbalance in Classification Problems of Noisy Signals by using Fourier Transform Surrogates,2018,"Schwabedal, Snyder, Cakmak, Nemati & Clifford",Arxiv,Yes,Emory University,7,,Generation of data,Data augmentation,,,Improve SOTA,Use FT Surrogates for Data Augmentation. (Tested with a CNN on Sleep Data),Sleep Dataset (CAP),"Some EEG problemes are unbalanced. (e.g. Sleep stages, Epilepsy, etc.) For DL to perform well, we need data augmentation techniques.
",,N/M,No,Sleep,CAP Sleep,Public,101,"EEG: 2
EOG: 1
EMG: 1","N/M
(see dataset paper)",101 x 8h,,,"Low-pass filter: 13Hz (4th order Butterworth)
Downsampling to 32Hz",No,"Raw EEG
(None)",Raw EEG,N/M,,N/M,CNN,CNN,"1D CNN for each channel: 
2xEEG + 1xEOG + 1xEMG",,Yes,30s Raw EEG,"Conv 1D: 4
Conv 2D: 1
FC: 3",,Dropout,6,"Wake
S1, S2, S3, S4
REM","6
(softmax)",N/M,N/M,RMS-Prop,"LR: 0.0016
Momentum: None
Decay: 0.9",128,Baysian Hyperparams Optim.,FT Surrogates,N/M,,5-Fold CV,"Train: 4/5
Validation: 1/5
Test: N/M",,"F1-Score
Accuracy","f1-score, accuracy",Google Cloud,,N/M,"Accuracy (no augmentation):    67% | 73% | 51% | 64% | 75% | 70% 
Accuracy (FT surrogate):          83% | 86% | 38% | 75% | 97% | 46% 
Accuracy (IAAFT surrogates):   91% | 83% | 48% | 79% | 96% | 81% ","(all internal, no external)
No data augmentation
FT surrogates
IAAFT surrogates",None,,N/M,"Increases in the S2-accuracy seemed to be at the expense of stages S1 and S3 for larger values of α. Based on these results, we hypothesize that the effect of surrogate augmentation on an individual class accuracy does not directly depend on their conditional prediction accuracies, which are on the diagonal of the conditional confusion matrix (cf. Fig. 4(a)); instead, augmentation may introduce mixing between class labels indicated by a large off-diagonal element upon which the accuracy of one of the mixed labels will dominate.","Unfortunately, we were not yet able to evaluate and compare IAAFT surrogates with these results due to temporal and budget constraints.",Yes,GitHub,Yes,Using FT Surrogates to generate Raw EEG is assuming that the frequency features are explaining pretty much all the data. (I feel like it reduces the power of DL on raw data),,Yannick,[TBD],,Schwabedal2018
